#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403636584458555392,-0.11519173063162574,0.18500490071139891,-0.044680428851054839,9.1610455416666667,0.032688833333333334,-4.3721314583333335
1403636584463555584,-0.10681415022205297,0.19058995431778078,-0.041887902047863905,9.242767624999999,0.0,-4.4211647083333325
1403636584468555520,-0.1075122819228507,0.19477874452256716,-0.037699111843077518,9.2836286666666652,-0.04903325,-4.4783701666666662
1403636584473555456,-0.10402162341886204,0.20385445663293766,-0.029321531433504733,9.3490063333333335,-0.17161637500000002,-4.4620257499999996
1403636584478555392,-0.10402162341886204,0.20455258833373544,-0.021642082724729686,9.3490063333333335,-0.28602729166666663,-4.4375091250000001
1403636584483555584,-0.094945911308491532,0.2150245638457014,0.0020943951023931952,9.4797616666666666,-0.32688833333333334,-4.355787041666666
1403636584488555520,-0.08168140899333462,0.22200588085367873,0.034906585039886591,9.4879338749999995,-0.38409379166666668,-4.2904093749999994
1403636584493555456,-0.069813170079773182,0.22968532956245377,0.067020643276582248,9.5042782916666653,-0.3105439166666667,-4.1759984583333329
1403636584498555392,-0.058643062867009467,0.23317598806644241,0.10192722831646883,9.4307284166666658,-0.196133,-4.0288987083333332
1403636584503555584,-0.05375614096142535,0.24504422698000386,0.12775810124598494,9.3490063333333335,-0.089894291666666667,-3.9390044166666667
1403636584508555520,-0.057944931166211737,0.25481807079117208,0.14590952546672595,9.4143839999999983,0.016344416666666667,-3.92266
1403636584513555456,-0.060737457969402671,0.26389378290154258,0.16196655458507375,9.2509398333333337,0.15527195833333335,-3.8491101249999997
1403636584518555392,-0.061435589670200401,0.2813470754214859,0.17523105690023066,9.0793234583333327,0.21247741666666667,-3.8082490833333327
1403636584523555584,-0.062831853071795868,0.29461157773664276,0.17732545200262387,8.9730847499999999,0.3350605416666666,-3.8409379166666664
1403636584528555520,-0.066322511575784518,0.29391344603584507,0.17662732030182612,8.8259849999999993,0.41678262500000002,-3.8245934999999998
1403636584533555456,-0.074700091985357306,0.29740410453983374,0.16336281798666924,8.8750182500000001,0.41678262500000002,-3.8981433750000001
1403636584538555392,-0.084473935796525554,0.29740410453983374,0.13264502315156904,9.0302902083333318,0.35957716666666667,-3.8899711666666663
1403636584543555584,-0.087964594300514204,0.29391344603584507,0.090757121103705138,9.0956678750000002,0.36774937499999999,-3.947176625
1403636584548555520,-0.090058989402907408,0.29321531433504738,0.064926248174189058,9.1528733333333321,0.36774937499999999,-3.881798958333333
1403636584553555456,-0.08307767239493008,0.29321531433504738,0.045378560551852569,9.2591120416666666,0.27785508333333331,-3.8654545416666664
1403636584558555392,-0.08307767239493008,0.29880036794142922,0.038397243543875248,9.4307284166666658,0.20430520833333332,-3.881798958333333
1403636584563555584,-0.08377580409572781,0.314857397059777,0.048869219055841226,9.4797616666666666,0.13892754166666665,-3.947176625
1403636584568555520,-0.08307767239493008,0.33649947978450673,0.066322511575784518,9.4470728333333334,-0.024516625,-3.9798654583333328
1403636584573555456,-0.07958701389094143,0.35046211380046133,0.08168140899333462,9.3163174999999985,-0.073549874999999987,-3.9880376666666666
1403636584578555392,-0.08307767239493008,0.36163222101322506,0.097738438111682452,9.1365289166666663,-0.04903325,-3.8981433750000001
1403636584583555584,-0.086568330898918744,0.37838738183237064,0.11379546723003027,8.8668460416666655,0.0,-3.8736267500000001
1403636584588555520,-0.10192722831646883,0.37559485502917972,0.13124875974997358,8.7360907083333323,0.13075533333333333,-3.8899711666666663
1403636584593555456,-0.11728612573401893,0.37419859162758423,0.13962634015954636,8.5154410833333323,0.14709974999999997,-3.8491101249999997
1403636584598555392,-0.1291543646475804,0.38327430373795479,0.15079644737231007,8.482752249999999,0.073549874999999987,-3.8164212916666664
1403636584603555584,-0.14172073526193954,0.3923500158483253,0.15847589608108512,8.4010301666666667,0.024516625,-3.8409379166666664
1403636584608555520,-0.14870205226991687,0.40491638646268446,0.15987215948268058,8.392857958333332,0.122583125,-3.8164212916666664
1403636584613555456,-0.15289084247470325,0.4063126498642799,0.16336281798666924,8.2621026249999989,0.122583125,-3.6856659583333333
1403636584618555392,-0.15358897417550099,0.41329396687225728,0.16196655458507375,8.2784470416666665,0.13075533333333333,-3.6529771249999996
1403636584623555584,-0.15917402778188286,0.41259583517145948,0.16406094968746698,8.2457582083333332,0.196133,-3.5712550416666669
1403636584628555520,-0.16336281798666924,0.41189770347066179,0.16755160819145562,8.2702748333333336,0.16344416666666667,-3.5385662083333331
1403636584633555456,-0.1647590813882647,0.42167154728182998,0.16406094968746698,8.4745800416666661,0.17161637500000002,-3.6366327083333334
1403636584638555392,-0.16755160819145562,0.42865286428980726,0.1556833692778942,8.5889909583333335,0.17161637500000002,-3.6856659583333333
1403636584643555584,-0.16545721308906244,0.44331363000655966,0.143116998663535,8.6543686249999983,0.10623870833333333,-3.7510436249999999
1403636584648555520,-0.15987215948268058,0.45657813232171662,0.1291543646475804,8.6707130416666658,0.089894291666666667,-3.8164212916666664
1403636584653555456,-0.15847589608108512,0.46844637123527805,0.1075122819228507,8.6380242083333325,0.122583125,-3.8245934999999998
1403636584658555392,-0.15149457907310779,0.46495571273128938,0.091455252804502868,8.5154410833333323,0.22882183333333334,-3.8000768749999998
1403636584663555584,-0.14730578886832138,0.46286131762889621,0.07609635538695278,8.4418912083333328,0.17978858333333333,-3.7346992083333332
1403636584668555520,-0.13962634015954636,0.45099307871533473,0.067020643276582248,8.4255467916666653,0.065377666666666667,-3.702010375
1403636584673555456,-0.13124875974997358,0.44820055191214381,0.064926248174189058,8.4092023749999996,0.11441091666666667,-3.702010375
1403636584678555392,-0.1291543646475804,0.45029494701453704,0.071209433481368656,8.343824708333333,-0.032688833333333334,-3.6448049166666663
1403636584683555584,-0.12496557444279401,0.45727626402251431,0.085870199198121014,8.2866192499999993,-0.032688833333333334,-3.6121160833333334
1403636584688555520,-0.12147491593880534,0.46844637123527805,0.10262536001726656,8.1395194999999987,-0.057205458333333334,-3.4977051666666665
1403636584693555456,-0.11938052083641214,0.47682395164485086,0.11519173063162574,7.8534922083333321,-0.089894291666666667,-3.342433208333333
1403636584698555392,-0.12566370614359174,0.47822021504644624,0.12356931104119852,7.6410147916666666,0.0081722083333333334,-3.2933999583333331
1403636584703555584,-0.13334315485236678,0.46565384443208713,0.1228711793404008,7.5102594583333335,0.089894291666666667,-3.1953334583333328
1403636584708555520,-0.15289084247470325,0.45099307871533473,0.114493598930828,7.4612262083333336,0.17161637500000002,-3.1054391666666663
1403636584713555456,-0.16964600329384885,0.43842670810097562,0.10821041362364843,7.5756371249999992,0.22064962499999999,-3.0318892916666664
1403636584718555392,-0.18221237390820799,0.42236967898262778,0.10122909661567112,7.7472535000000002,0.196133,-2.9419949999999999
1403636584723555584,-0.18919369091618532,0.41957715217943675,0.1054178868204575,7.89435325,0.16344416666666667,-2.8847895416666667
1403636584728555520,-0.19268434942017396,0.42236967898262778,0.1165879940332212,8.0659696249999993,0.081722083333333334,-2.9174783749999995
1403636584733555456,-0.18221237390820799,0.42655846918741414,0.13264502315156904,8.2621026249999989,0.073549874999999987,-2.9746838333333332
1403636584738555392,-0.16824973989225336,0.43353978619539146,0.14521139376592823,8.2947914583333322,0.073549874999999987,-2.9910282499999998
1403636584743555584,-0.15638150097869194,0.43842670810097562,0.14800392056911915,8.3846857499999992,0.17161637500000002,-3.0482337083333335
1403636584748555520,-0.14241886696273731,0.4300491276914028,0.13683381335635544,8.4909244583333336,0.30237170833333332,-3.1463002083333333
1403636584753555456,-0.13962634015954636,0.41678462537624583,0.11170107212763709,8.3601691250000005,0.35957716666666667,-3.1299557916666663
1403636584758555392,-0.13124875974997358,0.39863320115550482,0.073303828583761846,8.3356525000000001,0.31871612500000002,-3.1299557916666663
1403636584763555584,-0.1228711793404008,0.37489672332838198,0.048869219055841226,8.3765135416666663,0.22064962499999999,-3.1871612499999999
1403636584768555520,-0.11519173063162574,0.36163222101322506,0.037000980142279788,8.3193080833333326,0.13892754166666665,-3.1299557916666663
1403636584773555456,-0.099832833214075656,0.36442474781641598,0.036302848441482058,8.2457582083333332,-0.081722083333333334,-3.1136113750000001
1403636584778555392,-0.093549647906896058,0.36582101121801147,0.048869219055841226,8.2294137916666656,-0.15527195833333335,-3.138128
1403636584783555584,-0.078888882190143686,0.36582101121801147,0.068416906678177722,7.9515587083333328,-0.089894291666666667,-3.0482337083333335
1403636584788555520,-0.066322511575784518,0.36302848441482055,0.087964594300514204,7.7227368749999989,-0.13892754166666665,-2.9746838333333332
1403636584793555456,-0.062831853071795868,0.36093408931242732,0.1054178868204575,7.5266038749999993,-0.16344416666666667,-2.9419949999999999
1403636584798555392,-0.060737457969402671,0.34697145529647272,0.12496557444279401,7.2977820416666663,-0.13075533333333333,-2.8847895416666667
1403636584803555584,-0.057944931166211737,0.33789574318610222,0.14102260356114182,7.1751989166666661,-0.040861041666666667,-2.7213453750000003
1403636584808555520,-0.055850536063818547,0.3246312408709453,0.1556833692778942,7.085304625,-0.032688833333333334,-2.6396232916666666
1403636584813555456,-0.055850536063818547,0.31555552876057474,0.17592918860102841,7.1343378749999999,-0.016344416666666667,-2.5742456250000001
1403636584818555392,-0.060737457969402671,0.30647981665020424,0.18500490071139891,7.1997155416666656,0.04903325,-2.4516624999999999
1403636584823555584,-0.064228116473391328,0.30508355324860881,0.1864011641129944,7.2977820416666663,-0.04903325,-2.4271458749999999
1403636584828555520,-0.058643062867009467,0.3057816849494065,0.18500490071139891,7.4203651666666666,-0.10623870833333333,-2.4761791249999998
1403636584833555456,-0.05166174585903216,0.30857421175259747,0.1884955592153876,7.4285373749999994,-0.098066500000000001,-2.4598347083333332
1403636584838555392,-0.043284165449459372,0.31136673855578839,0.19338248112097173,7.3468152916666662,-0.065377666666666667,-2.5415567916666664
1403636584843555584,-0.030019663134302467,0.30019663134302466,0.19617500792416265,7.3468152916666662,0.057205458333333334,-2.5905900416666663
1403636584848555520,-0.024434609527920613,0.28413960222467688,0.19128808601857852,7.2732654166666668,0.21247741666666667,-2.5333845833333335
1403636584853555456,-0.02722713633111154,0.27157323161031771,0.18500490071139891,7.3468152916666662,0.22064962499999999,-2.557901208333333
1403636584858555392,-0.029321531433504733,0.25202554398798116,0.1626646862858715,7.4448817916666661,0.3105439166666667,-2.5170401666666664
1403636584863555584,-0.029321531433504733,0.2366666465704311,0.13962634015954636,7.534776083333333,0.25333845833333329,-2.4353180833333332
1403636584868555520,-0.02583087292951608,0.22968532956245377,0.1165879940332212,7.4612262083333336,0.16344416666666667,-2.3617682083333333
1403636584873555456,-0.014660765716752367,0.22759093446006054,0.11100294042683936,7.4448817916666661,0.024516625,-2.3454237916666667
1403636584878555392,-0.00069813170079773186,0.22549653935766736,0.11938052083641214,7.314126458333333,0.016344416666666667,-2.2391850833333331
1403636584883555584,0.012566370614359173,0.22340214425527419,0.13334315485236678,7.0280991666666663,-0.089894291666666667,-2.1002575416666667
1403636584888555520,0.023736477827122883,0.21642082724729686,0.14940018397071461,6.7665884999999992,-0.20430520833333332,-2.0593964999999996
1403636584893555456,0.033510321638291124,0.20734511513692636,0.1647590813882647,6.5295944583333334,-0.21247741666666667,-1.9695022083333333
1403636584898555392,0.041189770347066175,0.20176006153054449,0.16894787159305111,6.3171170416666662,-0.196133,-1.9122967499999999
1403636584903555584,0.039793506945470715,0.1884955592153876,0.17592918860102841,6.2272227500000001,-0.11441091666666667,-1.8714357083333331
1403636584908555520,0.035604716740684328,0.17243853009703977,0.18430676901060122,6.2108783333333326,-0.016344416666666667,-1.8142302499999998
1403636584913555456,0.025132741228718346,0.16196655458507375,0.19198621771937624,6.2108783333333326,0.122583125,-1.6753027083333332
1403636584918555392,0.0097738438111682462,0.15149457907310779,0.1982694030265558,6.3007726249999996,0.10623870833333333,-1.6344416666666666
1403636584923555584,-0.0055850536063818549,0.13543754995475996,0.20315632493213995,6.4969056249999992,0.16344416666666667,-1.6017528333333333
1403636584928555520,-0.020943951023931952,0.1340412865531645,0.20734511513692636,6.6031443333333328,0.22064962499999999,-1.5282029583333332
1403636584933555456,-0.034906585039886591,0.13264502315156904,0.21223203704251048,6.6521775833333328,0.23699404166666665,-1.5445473749999998
1403636584938555392,-0.039793506945470715,0.12147491593880534,0.2199114857512855,6.684866416666666,0.31871612500000002,-1.5118585416666666
1403636584943555584,-0.049567350756638949,0.11100294042683936,0.22549653935766736,6.7012108333333327,0.40861041666666664,-1.4546530833333333
1403636584948555520,-0.062831853071795868,0.10471975511965977,0.22200588085367873,6.6766942083333323,0.50667691666666659,-1.4628252916666666
1403636584953555456,-0.078888882190143686,0.091455252804502868,0.21572269554649914,6.7992773333333334,0.63743225000000003,-1.5608917916666667
1403636584958555392,-0.094247779607693802,0.078888882190143686,0.19687313962496036,6.7584162916666664,0.69463770833333327,-1.5527195833333332
1403636584963555584,-0.10890854532444616,0.062831853071795868,0.17592918860102841,6.7093830416666664,0.57205458333333326,-1.4955141249999999
1403636584968555520,-0.11519173063162574,0.042586033748661642,0.15219271077390556,6.7012108333333327,0.36774937499999999,-1.4546530833333333
1403636584973555456,-0.11309733552923257,0.02722713633111154,0.1291543646475804,6.6113165416666666,0.28602729166666663,-1.4383086666666667
1403636584978555392,-0.10821041362364843,0.0153588974175501,0.1096066770252439,6.5459388749999992,0.13075533333333333,-1.4873419166666666
1403636584983555584,-0.097040306410884708,0.010471975511965976,0.10611601852125524,6.5377666666666663,-0.016344416666666667,-1.5282029583333332
1403636584988555520,-0.08168140899333462,0.0013962634015954637,0.10681415022205297,6.5295944583333334,-0.098066500000000001,-1.5282029583333332
1403636584993555456,-0.065624379874986788,-0.0020943951023931952,0.11588986233242347,6.3498058749999995,-0.17978858333333333,-1.569064
1403636584998555392,-0.050963614158234416,-0.0069813170079773184,0.12496557444279401,6.2680837916666663,-0.28602729166666663,-1.6099250416666664
1403636585003555584,-0.035604716740684328,-0.012566370614359173,0.13753194505715316,6.2680837916666663,-0.16344416666666667,-1.6834749166666665
1403636585008555520,-0.029321531433504733,-0.019547687622336492,0.14451326206513049,6.1781894999999993,-0.04903325,-1.6916471249999998
1403636585013555456,-0.028623399732707,-0.02583087292951608,0.1556833692778942,6.2599115833333325,0.04903325,-1.838746875
1403636585018555392,-0.039095375244672985,-0.033510321638291124,0.15777776438028737,6.3171170416666662,0.122583125,-1.8877801249999999
1403636585023555584,-0.048171087355043489,-0.032812189937493394,0.15638150097869194,6.3988391249999994,0.22064962499999999,-1.9531577916666665
1403636585028555520,-0.060039326268604934,-0.032114058236695664,0.15219271077390556,6.4805612083333335,0.26151066666666667,-1.9531577916666665
1403636585033555456,-0.074001960284559576,-0.038397243543875248,0.14241886696273731,6.5786277083333324,0.26968287499999999,-1.9449855833333332
1403636585038555392,-0.08237954069413235,-0.046774823953448029,0.13124875974997358,6.7093830416666664,0.35957716666666667,-1.8877801249999999
1403636585043555584,-0.090757121103705138,-0.049567350756638949,0.12007865253720987,6.733899666666666,0.35140495833333335,-1.8632635
1403636585048555520,-0.099832833214075656,-0.05445427266222308,0.10611601852125524,6.9382048749999994,0.34323275000000003,-1.8714357083333331
1403636585053555456,-0.098436569812480182,-0.062831853071795868,0.094945911308491532,7.0362713750000001,0.30237170833333332,-1.8550912916666666
1403636585058555392,-0.097040306410884708,-0.067020643276582248,0.084473935796525554,7.0934768333333338,0.15527195833333335,-1.8060580416666667
1403636585063555584,-0.08307767239493008,-0.069115038378975438,0.07609635538695278,7.1506822916666657,-0.0081722083333333334,-1.7733692083333334
1403636585068555520,-0.069115038378975438,-0.072605696882964116,0.07609635538695278,7.0934768333333338,-0.081722083333333334,-1.6834749166666665
1403636585073555456,-0.048869219055841226,-0.072605696882964116,0.080983277292536876,6.9954103333333331,-0.21247741666666667,-1.6099250416666664
1403636585078555392,-0.024434609527920613,-0.074700091985357306,0.080983277292536876,7.0117547499999997,-0.29419949999999995,-1.6753027083333332
1403636585083555584,-0.0055850536063818549,-0.075398223686155036,0.085870199198121014,6.9708937083333327,-0.28602729166666663,-1.7488525833333333
1403636585088555520,0.013264502315156905,-0.072605696882964116,0.092851516206098328,6.8319661666666658,-0.15527195833333335,-1.7570247916666666
1403636585093555456,0.020943951023931952,-0.067718774977379978,0.10402162341886204,6.7257274583333322,-0.122583125,-1.8305746666666667
1403636585098555392,0.020943951023931952,-0.069115038378975438,0.10681415022205297,6.7093830416666664,0.073549874999999987,-1.9204689583333332
1403636585103555584,0.0153588974175501,-0.07609635538695278,0.11100294042683936,6.6521775833333328,0.22882183333333334,-2.0267076666666664
1403636585108555520,-0.0013962634015954637,-0.073303828583761846,0.11170107212763709,6.7012108333333327,0.34323275000000003,-2.1819796249999999
1403636585113555456,-0.020943951023931952,-0.076794487087750496,0.11170107212763709,6.7992773333333334,0.48216029166666663,-2.2310128749999998
1403636585118555392,-0.048869219055841226,-0.08237954069413235,0.114493598930828,6.8319661666666658,0.51484912499999991,-2.1901518333333332
1403636585123555584,-0.071907565182166372,-0.087964594300514204,0.11798425743481668,6.9382048749999994,0.42495483333333334,-2.1983240416666665
1403636585128555520,-0.090757121103705138,-0.097738438111682452,0.11868238913561441,7.0771324166666663,0.40043820833333332,-2.1656352083333332
1403636585133555456,-0.10471975511965977,-0.10122909661567112,0.11868238913561441,7.2896098333333326,0.42495483333333334,-2.132946375
1403636585138555392,-0.11588986233242347,-0.097040306410884708,0.11868238913561441,7.4857428333333322,0.36774937499999999,-2.0185354583333335
1403636585143555584,-0.12985249634837812,-0.097040306410884708,0.11100294042683936,7.6900480416666666,0.35140495833333335,-2.0267076666666664
1403636585148555520,-0.13264502315156904,-0.094247779607693802,0.092153384505300612,7.7799423333333326,0.30237170833333332,-2.0267076666666664
1403636585153555456,-0.13543754995475996,-0.090757121103705138,0.075398223686155036,7.7717701249999998,0.22882183333333334,-1.9531577916666665
1403636585158555392,-0.13124875974997358,-0.092851516206098328,0.059341194567807204,7.8534922083333321,0.22064962499999999,-1.9940188333333333
1403636585163555584,-0.12147491593880534,-0.098436569812480182,0.046774823953448029,7.8126311666666659,0.17978858333333333,-2.0185354583333335
1403636585168555520,-0.11798425743481668,-0.10122909661567112,0.039095375244672985,7.7227368749999989,0.13075533333333333,-2.0675687083333334
1403636585173555456,-0.11030480872604163,-0.10053096491487339,0.036302848441482058,7.673703624999999,0.18796079166666665,-2.1656352083333332
1403636585178555392,-0.10681415022205297,-0.10332349171806432,0.039793506945470715,7.5592927083333334,0.23699404166666665,-2.2637017083333331
1403636585183555584,-0.10471975511965977,-0.10262536001726656,0.052359877559829883,7.5919815416666658,0.35957716666666667,-2.3290793749999996
1403636585188555520,-0.11170107212763709,-0.10262536001726656,0.062831853071795868,7.6491869999999995,0.40861041666666664,-2.378112625
1403636585193555456,-0.1165879940332212,-0.1096066770252439,0.074001960284559576,7.7309090833333327,0.392266,-2.4026292499999999
1403636585198555392,-0.11938052083641214,-0.10890854532444616,0.080285145591739146,7.7799423333333326,0.36774937499999999,-2.378112625
1403636585203555584,-0.12147491593880534,-0.11170107212763709,0.073303828583761846,7.7962867500000002,0.29419949999999995,-2.3290793749999996
1403636585208555520,-0.12217304763960307,-0.11309733552923257,0.063529984772593598,7.9433864999999999,0.36774937499999999,-2.3372515833333334
1403636585213555456,-0.12566370614359174,-0.11379546723003027,0.046076692252650306,8.0169363750000002,0.52302133333333334,-2.3127349583333334
1403636585218555392,-0.13194689145077129,-0.11239920382843484,0.02722713633111154,8.1558639166666662,0.62108783333333339,-2.3290793749999996
1403636585223555584,-0.14381513036433274,-0.11030480872604163,0.0034906585039886592,8.343824708333333,0.6701210833333332,-2.4108014583333333
1403636585228555520,-0.15358897417550099,-0.11100294042683936,-0.022340214425527419,8.433719,0.6292600416666666,-2.4026292499999999
1403636585233555456,-0.15358897417550099,-0.11309733552923257,-0.046774823953448029,8.5481299166666673,0.392266,-2.4026292499999999
1403636585238555392,-0.14940018397071461,-0.11309733552923257,-0.074700091985357306,8.7606073333333327,0.24516625,-2.4925235416666665
1403636585243555584,-0.13823007675795088,-0.11309733552923257,-0.094247779607693802,8.7769517500000003,0.0,-2.5497290000000001
1403636585248555520,-0.12566370614359174,-0.10890854532444616,-0.11519173063162574,8.7197462916666666,-0.081722083333333334,-2.5742456250000001
1403636585253555456,-0.10611601852125524,-0.10471975511965977,-0.12077678423800758,8.7197462916666666,-0.14709974999999997,-2.7131731666666665
1403636585258555392,-0.092153384505300612,-0.10192722831646883,-0.10821041362364843,8.6707130416666658,-0.04903325,-2.7540342083333331
1403636585263555584,-0.07958701389094143,-0.099832833214075656,-0.08168140899333462,8.5399577083333327,0.04903325,-2.7703786249999998
1403636585268555520,-0.073303828583761846,-0.096342174710086978,-0.05375614096142535,8.4990966666666665,0.196133,-2.8112396666666668
1403636585273555456,-0.07749261878854824,-0.10053096491487339,-0.023038346126325153,8.5072688749999994,0.29419949999999995,-2.7540342083333331
1403636585278555392,-0.080285145591739146,-0.093549647906896058,-0.00069813170079773186,8.5072688749999994,0.34323275000000003,-2.7213453750000003
1403636585283555584,-0.090058989402907408,-0.095644043009289262,0.0,8.5644743333333331,0.36774937499999999,-2.827584083333333
1403636585288555520,-0.098436569812480182,-0.099134701513277898,0.0,8.6788852500000004,0.42495483333333334,-2.8357562916666668
1403636585293555456,-0.10611601852125524,-0.090058989402907408,-0.014660765716752367,8.7034018749999991,0.50667691666666659,-2.852100708333333
1403636585298555392,-0.11588986233242347,-0.086568330898918744,-0.034906585039886591,8.7360907083333323,0.59657120833333332,-2.7948952499999997
1403636585303555584,-0.12845623294678266,-0.087266462599716474,-0.064228116473391328,8.8178127916666664,0.64560445833333324,-2.8439284999999996
1403636585308555520,-0.1361356816555577,-0.092153384505300612,-0.091455252804502868,8.7851239583333331,0.5475379583333333,-2.8357562916666668
1403636585313555456,-0.13334315485236678,-0.094945911308491532,-0.1228711793404008,8.7769517500000003,0.30237170833333332,-2.8684451249999996
1403636585318555392,-0.1228711793404008,-0.095644043009289262,-0.14660765716752369,8.8423294166666651,0.081722083333333334,-2.9746838333333332
1403636585323555584,-0.10402162341886204,-0.098436569812480182,-0.16057029118347829,8.8586738333333326,-0.04903325,-3.0564059166666664
1403636585328555520,-0.085172067497323284,-0.097738438111682452,-0.16894787159305111,8.8259849999999993,-0.17161637500000002,-3.1463002083333333
1403636585333555456,-0.062831853071795868,-0.091455252804502868,-0.16615534478986016,8.8423294166666651,-0.196133,-3.1871612499999999
1403636585338555392,-0.037000980142279788,-0.098436569812480182,-0.14940018397071461,8.8014683749999989,-0.11441091666666667,-3.1544724166666662
1403636585343555584,-0.022340214425527419,-0.10262536001726656,-0.11798425743481668,8.7606073333333327,-0.057205458333333334,-3.0809225416666663
1403636585348555520,-0.0069813170079773184,-0.1054178868204575,-0.080285145591739146,8.9077070833333334,0.13075533333333333,-3.0645781249999997
1403636585353555456,-0.0048869219055841231,-0.114493598930828,-0.036302848441482058,9.1447011249999992,0.3105439166666667,-3.0400614999999998
1403636585358555392,-0.0034906585039886592,-0.114493598930828,-0.010471975511965976,9.3081452916666674,0.36774937499999999,-3.0727503333333335
1403636585363555584,-0.013264502315156905,-0.11100294042683936,-0.0027925268031909274,9.5124504999999999,0.29419949999999995,-2.9992004583333332
1403636585368555520,-0.025132741228718346,-0.11309733552923257,-0.0034906585039886592,9.6023447916666651,0.25333845833333329,-3.0155448749999998
1403636585373555456,-0.033510321638291124,-0.11100294042683936,-0.0027925268031909274,9.5614837499999989,0.27785508333333331,-2.9665116249999999
1403636585378555392,-0.038397243543875248,-0.10890854532444616,0.0027925268031909274,9.5042782916666653,0.31871612500000002,-2.8847895416666667
1403636585383555584,-0.039793506945470715,-0.11588986233242347,0.0069813170079773184,9.5369671250000003,0.3105439166666667,-2.9093061666666666
1403636585388555520,-0.040491638646268438,-0.12636183784438945,0.0076794487087750501,9.5533115416666661,0.27785508333333331,-2.9583394166666666
1403636585393555456,-0.033510321638291124,-0.13264502315156904,0.0,9.594172583333334,0.20430520833333332,-3.0073726666666665
1403636585398555392,-0.023038346126325153,-0.13124875974997358,-0.016057029118347832,9.6758946666666663,0.13075533333333333,-3.2361944999999999
1403636585403555584,-0.0027925268031909274,-0.13264502315156904,-0.038397243543875248,9.5860003749999994,0.016344416666666667,-3.4486719166666666
1403636585408555520,0.020943951023931952,-0.1291543646475804,-0.05445427266222308,9.3163174999999985,-0.11441091666666667,-3.5712550416666669
1403636585413555456,0.048869219055841226,-0.12566370614359174,-0.059341194567807204,9.1528733333333321,-0.11441091666666667,-3.7755602499999998
1403636585418555392,0.08237954069413235,-0.13264502315156904,-0.05305800926062762,8.8750182500000001,-0.0081722083333333334,-3.8736267500000001
1403636585423555584,0.10821041362364843,-0.14590952546672595,-0.036302848441482058,8.6625408333333329,0.098066500000000001,-3.9553488333333329
1403636585428555520,0.13124875974997358,-0.1556833692778942,-0.024434609527920613,8.6625408333333329,0.24516625,-4.0125542916666666
1403636585433555456,0.14032447186034408,-0.16755160819145562,-0.0069813170079773184,8.6788852500000004,0.36774937499999999,-4.0861041666666669
1403636585438555392,0.14660765716752369,-0.17523105690023066,0.0097738438111682462,8.744262916666667,0.35957716666666667,-4.0534153333333327
1403636585443555584,0.14590952546672595,-0.17802358370342161,0.016057029118347832,8.8750182500000001,0.29419949999999995,-3.9553488333333329
1403636585448555520,0.14381513036433274,-0.18011797880581482,0.020245819323134219,9.0548068333333322,0.15527195833333335,-3.9144877916666663
1403636585453555456,0.143116998663535,-0.17453292519943295,0.027925268031909273,9.0956678750000002,0.057205458333333334,-3.8082490833333327
1403636585458555392,0.14102260356114182,-0.17174039839624203,0.027925268031909273,9.2264232083333333,0.0081722083333333334,-3.7837324583333327
1403636585463555584,0.13892820845874865,-0.17313666179783749,0.034208453339088861,9.4062117916666654,0.14709974999999997,-3.7101825833333333
1403636585468555520,0.13124875974997358,-0.17453292519943295,0.039793506945470715,9.5533115416666661,0.31871612500000002,-3.6039438749999997
1403636585473555456,0.12077678423800758,-0.18151424220741028,0.037000980142279788,9.6350336250000002,0.44129924999999998,-3.5303939999999998
1403636585478555392,0.099832833214075656,-0.19338248112097173,0.029321531433504733,9.831166624999998,0.48216029166666663,-3.5140495833333332
1403636585483555584,0.095644043009289262,-0.20106192982974677,0.02583087292951608,9.8801998750000006,0.58839899999999989,-3.4895329583333332
1403636585488555520,0.093549647906896058,-0.20106192982974677,0.01117010721276371,9.9619219583333329,0.5475379583333333,-3.4486719166666666
1403636585493555456,0.088662726001311934,-0.20315632493213995,0.0013962634015954637,10.076332875,0.49850470833333332,-3.5549106249999998
1403636585498555392,0.090058989402907408,-0.19896753472735357,-0.0041887902047863905,10.059988458333333,0.50667691666666659,-3.7346992083333332
1403636585503555584,0.10053096491487339,-0.19058995431778078,0.0027925268031909274,9.9782663750000005,0.392266,-3.857282333333333
1403636585508555520,0.11588986233242347,-0.18570303241219666,0.011868238913561441,9.8148222083333323,0.22882183333333334,-4.0942763749999997
1403636585513555456,0.13892820845874865,-0.18221237390820799,0.0307177948351002,9.6595502499999988,0.065377666666666667,-4.2985815833333332
1403636585518555392,0.17034413499464657,-0.18570303241219666,0.052359877559829883,9.4470728333333334,0.0081722083333333334,-4.4129924999999997
1403636585523555584,0.20176006153054449,-0.19477874452256716,0.062133721370998138,9.3081452916666674,-0.0081722083333333334,-4.5355756249999999
1403636585528555520,0.22689280275926282,-0.20804324683772407,0.064926248174189058,9.3408341249999989,0.04903325,-4.6745031666666668
1403636585533555456,0.24504422698000386,-0.21432643214490363,0.061435589670200401,9.3816951666666668,0.11441091666666667,-4.6908475833333334
1403636585538555392,0.26110125609835172,-0.21642082724729686,0.055152404363020817,9.5042782916666653,0.15527195833333335,-4.6990197916666663
